id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Target_ID,Source_Target,Source_Target_URL,Protein_Accession,Protein,Gene_ID,Gene,Taxonomy_ID,Taxonomy,Action,Activity_Name,Activity,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
1912974,5281813,Comparative Toxicogenomics Database (CTD),Wedelolactone,C051122,wedelolactone,https://ctdbase.org/detail.go?type=chem&acc=C051122,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Acetylcysteine inhibits the reaction [wedelolactone results in increased cleavage of PARP1 protein]|buthionine sulfoximine promotes the reaction [wedelolactone results in increased cleavage of PARP1 protein]|wedelolactone results in increased cleavage of PARP1 protein|s-ethyl glutathione inhibits the reaction [wedelolactone results in increased cleavage of PARP1 protein]|cat protein inhibits the reaction [wedelolactone results in increased cleavage of PARP1 protein],,,PMID:22733624,https://www.ncbi.nlm.nih.gov/pubmed/22733624,22733624,,,26937158,"Benes P, Alexova P, Knopfova L, Spanova A, Smarda J. Redox state alters anti-cancer effects of wedelolactone. Environ Mol Mutagen. 2012 Aug;53(7):515–24. doi: 10.1002/em.21712. PMID: 22733624."
1913054,5281813,Comparative Toxicogenomics Database (CTD),Wedelolactone,C051122,wedelolactone,https://ctdbase.org/detail.go?type=chem&acc=C051122,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Wedelolactone inhibits the reaction [methamphetamine results in increased cleavage of PARP1 protein],,,PMID:25631491,https://www.ncbi.nlm.nih.gov/pubmed/25631491,25631491,,PMC4833032,24943250,"Huang W, Xie WB, Qiao D, Qiu P, Huang E, Li B, Chen C, Liu C, Wang Q, Lin Z, Wang H. Caspase-11 plays an essential role in methamphetamine-induced dopaminergic neuron apoptosis. Toxicol Sci. 2015 May;145(1):68–79. PMID: 25631491; PMCID: PMC4833032."
1803305,5281847,Comparative Toxicogenomics Database (CTD),Rottlerin,C085746,rottlerin,https://ctdbase.org/detail.go?type=chem&acc=C085746,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Rottlerin results in increased cleavage of PARP1 protein,,,PMID:22902833,https://www.ncbi.nlm.nih.gov/pubmed/22902833,22902833,,,10689925,"Singh BN, Kumar D, Shankar S, Srivastava RK. Rottlerin induces autophagy which leads to apoptotic cell death through inhibition of PI3K/Akt/mTOR pathway in human pancreatic cancer stem cells. Biochem Pharmacol. 2012 Nov 01;84(9):1154–63. doi: 10.1016/j.bcp.2012.08.007. PMID: 22902833."
1803306,5281847,Comparative Toxicogenomics Database (CTD),Rottlerin,C085746,rottlerin,https://ctdbase.org/detail.go?type=chem&acc=C085746,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),[rottlerin co-treated with paclitaxel] results in increased cleavage of PARP1 protein,,,PMID:35995259,https://www.ncbi.nlm.nih.gov/pubmed/35995259,35995259,,,35332872,"Manhas D, Mir KB, Tripathi N, Bharti S, Dhiman S, Wazir P, Sharma DK, Goswami A, Nandi U. Rottlerin promotes anti-metastatic events by ameliorating pharmacological parameters of paclitaxel: An in-vivo investigation in the orthotopic mouse model of breast cancer. Chem Biol Interact. 2022 Oct 01;366():110109. doi: 10.1016/j.cbi.2022.110109. PMID: 35995259."
1803307,5281847,Comparative Toxicogenomics Database (CTD),Rottlerin,C085746,rottlerin,https://ctdbase.org/detail.go?type=chem&acc=C085746,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Rottlerin inhibits the reaction [cadmium results in increased cleavage of PARP1 protein],,,PMID:27658547,https://www.ncbi.nlm.nih.gov/pubmed/27658547,27658547,,,18200010,"So KY, Oh SH. Cadmium-induced heme-oxygenase-1 expression plays dual roles in autophagy and apoptosis and is regulated by both PKC-d and PKB/Akt activation in NRK52E kidney cells. Toxicology. 2016 Aug 31;370():49–59. doi: 10.1016/j.tox.2016.09.010. PMID: 27658547."
2051295,5281855,Comparative Toxicogenomics Database (CTD),Ellagic Acid,D004610,Ellagic Acid,https://ctdbase.org/detail.go?type=chem&acc=D004610,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Ellagic acid inhibits the reaction [rotenone results in increased cleavage of PARP1 protein],,,PMID:25247703,https://www.ncbi.nlm.nih.gov/pubmed/25247703,25247703,,,19520169,"Kabiraj P, Marin JE, Varela-Ramirez A, Zubia E, Narayan M. Ellagic acid mitigates SNO-PDI induced aggregation of Parkinsonian biomarkers. ACS Chem Neurosci. 2014 Dec 17;5(12):1209–20. doi: 10.1021/cn500214k. PMID: 25247703."
1981819,5281915,Comparative Toxicogenomics Database (CTD),Ubidecarenone,D014451,Ubiquinone,https://ctdbase.org/detail.go?type=chem&acc=D014451,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),[niacin co-treated with ubiquinone co-treated with riboflavin] results in increased expression of PARP1 protein,,,PMID:18377693,https://www.ncbi.nlm.nih.gov/pubmed/18377693,18377693,,,9280470,"Premkumar VG, Yuvaraj S, Shanthi P, Sachdanandam P. Co-enzyme Q10, riboflavin and niacin supplementation on alteration of DNA repair enzyme and DNA methylation in breast cancer patients undergoing tamoxifen therapy. Br J Nutr. 2008 Dec;100(6):1179–82. doi: 10.1017/s0007114508968276. PMID: 18377693."
851203,5281929,Comparative Toxicogenomics Database (CTD),Methyl Jasmonate,C072239,methyl jasmonate,https://ctdbase.org/detail.go?type=chem&acc=C072239,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Methyl jasmonate metabolite promotes the reaction [TNFSF10 protein results in increased cleavage of PARP1 protein],,,PMID:22079975,https://www.ncbi.nlm.nih.gov/pubmed/22079975,22079975,,,3147963,"Park C, Jin CY, Hwang HJ, Kim GY, Jung JH, Kim WJ, Yoo YH, Choi YH. J7, a methyl jasmonate derivative, enhances TRAIL-mediated apoptosis through up-regulation of reactive oxygen species generation in human hepatoma HepG2 cells. Toxicol In Vitro. 2012 Feb;26(1):86–93. doi: 10.1016/j.tiv.2011.10.016. PMID: 22079975."
1654337,5281969,Comparative Toxicogenomics Database (CTD),Anandamide,C078814,anandamide,https://ctdbase.org/detail.go?type=chem&acc=C078814,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Anandamide results in increased cleavage of PARP1 protein,,,PMID:29441458,https://www.ncbi.nlm.nih.gov/pubmed/29441458,29441458,,,26382916,2018; 74(2):261-272
1984397,5282199,Comparative Toxicogenomics Database (CTD),Teprenone,C031049,geranylgeranylacetone,https://ctdbase.org/detail.go?type=chem&acc=C031049,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Geranylgeranylacetone inhibits the reaction [1-methyl-4-phenylpyridinium results in increased cleavage of PARP1 protein],,,PMID:34732784,https://www.ncbi.nlm.nih.gov/pubmed/34732784,34732784,,PMC8566484,8235801,"Yang H, Li L, Jiao Y, Zhang Y, Wang Y, Zhu K, Sun C. Thioredoxin-1 mediates neuroprotection of Schisanhenol against MPP+-induced apoptosis via suppression of ASK1-P38-NF-?B pathway in SH-SY5Y cells. Scientific Reports. 2021 Nov 03;11(1):21604. doi: 10.1038/s41598-021-01000-3."
1961896,5282280,Comparative Toxicogenomics Database (CTD),2-Arachidonoylglycerol,C094503,glyceryl 2-arachidonate,https://ctdbase.org/detail.go?type=chem&acc=C094503,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Glyceryl 2-arachidonate results in increased cleavage of PARP1 protein,,,PMID:29441458|PMID:32357311,https://www.ncbi.nlm.nih.gov/pubmed/29441458|https://www.ncbi.nlm.nih.gov/pubmed/32357311,29441458|32357311,,PMC7354702,1290516|26382916,"Almada M, Costa L, Fonseca B, Alves P, Braga J, Gonçalves D, Teixeira N, Correia-da-Silva G. The endocannabinoid 2-arachidonoylglycerol promotes endoplasmic reticulum stress in placental cells. Reproduction. 2020 Aug;160(2):171–80. PMID: 32357311; PMCID: PMC7354702.|2018; 74(2):261-272"
1961897,5282280,Comparative Toxicogenomics Database (CTD),2-Arachidonoylglycerol,C094503,glyceryl 2-arachidonate,https://ctdbase.org/detail.go?type=chem&acc=C094503,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),GSK2656157 inhibits the reaction [glyceryl 2-arachidonate results in increased cleavage of PARP1 protein],,,PMID:32357311,https://www.ncbi.nlm.nih.gov/pubmed/32357311,32357311,,PMC7354702,1290516,"Almada M, Costa L, Fonseca B, Alves P, Braga J, Gonçalves D, Teixeira N, Correia-da-Silva G. The endocannabinoid 2-arachidonoylglycerol promotes endoplasmic reticulum stress in placental cells. Reproduction. 2020 Aug;160(2):171–80. PMID: 32357311; PMCID: PMC7354702."
1900982,5282309,Comparative Toxicogenomics Database (CTD),"N,N-dimethylsphingosine",C061800,"N,N-dimethylsphingosine",https://ctdbase.org/detail.go?type=chem&acc=C061800,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),"[bortezomib co-treated with N,N-dimethylsphingosine] results in increased cleavage of PARP1 protein",,,PMID:21195056,https://www.ncbi.nlm.nih.gov/pubmed/21195056,21195056,,,18104994,"Li Q, Yan J, Zhang K, Yang Y, Xiao F, Wu C, Wang H, Wang L. Bortezomib and sphingosine kinase inhibitor interact synergistically to induces apoptosis in BCR/ABl+ cells sensitive and resistant to STI571 through down-regulation Mcl-1. Biochemical and Biophysical Research Communications. 2011 Feb;405(1):31–6. doi: 10.1016/j.bbrc.2010.12.111."
2075952,5282452,Comparative Toxicogenomics Database (CTD),Pitavastatin,C108475,pitavastatin,https://ctdbase.org/detail.go?type=chem&acc=C108475,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Pitavastatin results in increased cleavage of PARP1 protein,,,PMID:37956312|PMID:38053498,https://www.ncbi.nlm.nih.gov/pubmed/37956312|https://www.ncbi.nlm.nih.gov/pubmed/38053498,37956312|38053498,,PMC10704957,36263541|36361934,"Juarez D, Buono R, Matulis SM, Gupta VA, Duong M, Yudiono J, Paul M, Mallya S, Diep G, Hsin P, Lu A, Suh SM, Dong VM, Roberts AW, Leverson JD, Jalaluddin M, Liu Z, Bueno OF, Boise LH, Fruman DA. Statin-induced Mitochondrial Priming Sensitizes Multiple Myeloma Cells to BCL2 and MCL-1 Inhibitors. Cancer Res Commun. 2023 Dec 08;3(12):2497–509. PMID: 37956312; PMCID: PMC10704957.|Haciseyitoglu AÖ, Dogan TÇ, Dilsiz SA, Canpinar H, Eken A, Bucurgat ÜÜ. Pitavastatin induces caspase-mediated apoptotic death through oxidative stress and DNA damage in combined with cisplatin in human cervical cancer cell line. J Appl Toxicol. 2024 Apr;44(4):623–40. doi: 10.1002/jat.4565. PMID: 38053498."
1857836,5283344,Comparative Toxicogenomics Database (CTD),4-Hydroxynonenal,C027576,4-hydroxy-2-nonenal,https://ctdbase.org/detail.go?type=chem&acc=C027576,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),4-hydroxy-2-nonenal results in increased degradation of PARP1 protein,,,PMID:11488593,https://www.ncbi.nlm.nih.gov/pubmed/11488593,11488593,,,19947055,"Cheng JZ, Singhal SS, Sharma A, Saini M, Yang Y, Awasthi S, Zimniak P, Awasthi YC. Transfection of mGSTA4 in HL-60 cells protects against 4-hydroxynonenal-induced apoptosis by inhibiting JNK-mediated signaling. Arch Biochem Biophys. 2001 Aug 15;392(2):197–207. doi: 10.1006/abbi.2001.2452. PMID: 11488593."
1902250,5283437,Comparative Toxicogenomics Database (CTD),2-Methylarachidonoyl-(2'-fluoroethyl)amide,C443759,2-methylarachidonyl-2'-fluoroethylamide,https://ctdbase.org/detail.go?type=chem&acc=C443759,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),2-methylarachidonyl-2'-fluoroethylamide results in increased cleavage of PARP1 protein,,,PMID:19509271,https://www.ncbi.nlm.nih.gov/pubmed/19509271,19509271,,,1046822,"Oesch S, Walter D, Wachtel M, Pretre K, Salazar M, Guzmán M, Velasco G, Schäfer BW. Cannabinoid receptor 1 is a potential drug target for treatment of translocation-positive rhabdomyosarcoma. Mol Cancer Ther. 2009 Jul;8(7):1838–45. doi: 10.1158/1535-7163.mct-08-1147. PMID: 19509271."
1875184,5284373,Comparative Toxicogenomics Database (CTD),cyclosporin A,D016572,Cyclosporine,https://ctdbase.org/detail.go?type=chem&acc=D016572,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Cyclosporine results in decreased expression of PARP1 mRNA,,,PMID:25562108,https://www.ncbi.nlm.nih.gov/pubmed/25562108,25562108,,,8039566,"Van den Hof WF, Ruiz-Aracama A, Van Summeren A, Jennen DG, Gaj S, Coonen ML, Brauers K, Wodzig WK, van Delft JH, Kleinjans JC. Integrating multiple omics to unravel mechanisms of Cyclosporin A induced hepatotoxicity in vitro. Toxicol In Vitro. 2015 Apr;29(3):489–501. doi: 10.1016/j.tiv.2014.12.016. PMID: 25562108."
1875185,5284373,Comparative Toxicogenomics Database (CTD),cyclosporin A,D016572,Cyclosporine,https://ctdbase.org/detail.go?type=chem&acc=D016572,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),"Cyclosporine results in increased cleavage of PARP1 protein|2-dimethylamino-4,5,6,7-tetrabromo-1H-benzimidazole inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]|salubrinal inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]|wortmannin inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]|3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]|apigenin inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]|bisindolylmaleimide I inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]|n-(2(R)-2-(hydroxamidocarbonylmethyl)-4-methylpentanoyl)-L-tryptophan methylamide inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]",,,PMID:22155090,https://www.ncbi.nlm.nih.gov/pubmed/22155090,22155090,,,15398108,"Sarró E, Jacobs-Cachá C, Itarte E, Meseguer A. A pharmacologically-based array to identify targets of cyclosporine A-induced toxicity in cultured renal proximal tubule cells. Toxicol Appl Pharmacol. 2012 Jan 15;258(2):275–87. doi: 10.1016/j.taap.2011.11.007. PMID: 22155090."
1875307,5284373,Comparative Toxicogenomics Database (CTD),cyclosporin A,D016572,Cyclosporine,https://ctdbase.org/detail.go?type=chem&acc=D016572,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Cyclosporine inhibits the reaction [paraquat results in increased cleavage of PARP1 protein],,,PMID:25947082,https://www.ncbi.nlm.nih.gov/pubmed/25947082,25947082,,,26976018,2015; 53(4):2169-2188
2127754,5284461,Comparative Toxicogenomics Database (CTD),T-2 Toxin,D013605,T-2 Toxin,https://ctdbase.org/detail.go?type=chem&acc=D013605,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),T-2 toxin results in increased expression of PARP1 mRNA,,,PMID:28697680,https://www.ncbi.nlm.nih.gov/pubmed/28697680,28697680,,,15509535,"Zhang YF, Su PK, Wang LJ, Zheng HQ, Bai XF, Li P, Meng XP, Yang JY. T-2 toxin induces apoptosis via the Bax-dependent caspase-3 activation in mouse primary Leydig cells. Toxicology Mechanisms and Methods. 2017 Aug 03;28(1):23–8. doi: 10.1080/15376516.2017.1354413."
2127755,5284461,Comparative Toxicogenomics Database (CTD),T-2 Toxin,D013605,T-2 Toxin,https://ctdbase.org/detail.go?type=chem&acc=D013605,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),T-2 toxin results in increased expression of PARP1 protein,,,PMID:29432840,https://www.ncbi.nlm.nih.gov/pubmed/29432840,29432840,,,26375073,"Zhang X, Wang Y, Velkov T, Tang S, Dai C. T-2 toxin-induced toxicity in neuroblastoma-2a cells involves the generation of reactive oxygen, mitochondrial dysfunction and inhibition of Nrf2/HO-1 pathway. Food Chem Toxicol. 2018 Apr;114():88–97. doi: 10.1016/j.fct.2018.02.010. PMID: 29432840."
1932414,5284474,Comparative Toxicogenomics Database (CTD),"3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole",C019132,"3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole",https://ctdbase.org/detail.go?type=chem&acc=C019132,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9913,Bos taurus (cattle),"3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole results in decreased activity of PARP1 protein",,,PMID:17072025,https://www.ncbi.nlm.nih.gov/pubmed/17072025,17072025,,,7212332,"Banasik M, Stedeford T, Strosznajder RP, Hsu CH, Tanaka S, Ueda K. Differential effects of heterocyclic amines on poly(ADP-ribose) polymerase-1 and mono-ADP-ribosyltransferase A. J Physiol Pharmacol. 2006 Sep;57 Suppl 4():15–22. PMID: 17072025."
1932415,5284474,Comparative Toxicogenomics Database (CTD),"3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole",C019132,"3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole",https://ctdbase.org/detail.go?type=chem&acc=C019132,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),"Methylcholanthrene inhibits the reaction [3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole results in increased cleavage of PARP1 protein]|3-amino-1,4-dimethyl-5H-pyrido(4,3-b)indole results in increased cleavage of PARP1 protein",,,PMID:11999409,https://www.ncbi.nlm.nih.gov/pubmed/11999409,11999409,,,8480595,"SHIOTANI B, NONAKA Y, KANAZAWA K, DANNO G, ASHIDA H. Evoking Cytochrome P450 1A Activity Interferes with Apoptosis Induced by 3-Amino-1,4-dimethyl-5<i>H</i>-pyrido [4,3-<i>b</i>]indole (Trp-P-1) in Rat Hepatocytes under the<i>Ex Vivo</i>System. Bioscience, Biotechnology, and Biochemistry. 2002 Jan;66(2):356–62. doi: 10.1271/bbb.66.356."
1932805,5284476,Comparative Toxicogenomics Database (CTD),"3-Amino-1-methyl-5H-pyrido(4,3-b)indole",C019133,"3-amino-1-methyl-5H-pyrido(4,3-b)indole",https://ctdbase.org/detail.go?type=chem&acc=C019133,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9913,Bos taurus (cattle),"3-amino-1-methyl-5H-pyrido(4,3-b)indole results in decreased activity of PARP1 protein|3-amino-1-methyl-5H-pyrido(4,3-b)indole results in increased activity of PARP1 protein",,,PMID:17072025,https://www.ncbi.nlm.nih.gov/pubmed/17072025,17072025,,,7212332,"Banasik M, Stedeford T, Strosznajder RP, Hsu CH, Tanaka S, Ueda K. Differential effects of heterocyclic amines on poly(ADP-ribose) polymerase-1 and mono-ADP-ribosyltransferase A. J Physiol Pharmacol. 2006 Sep;57 Suppl 4():15–22. PMID: 17072025."
1987982,5284513,Comparative Toxicogenomics Database (CTD),Acitretin,D017255,Acitretin,https://ctdbase.org/detail.go?type=chem&acc=D017255,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Acitretin results in increased activity of PARP1 protein,,,PMID:18624760,https://www.ncbi.nlm.nih.gov/pubmed/18624760,18624760,,PMC4498944,6541393,"Lin X, He C, Xiao T, Jin X, Chen J, Wang Y, Liu M, Wang K, Jiang Y, Wei H, Chen H. Acitretin induces apoptosis through CD95 signalling pathway in human cutaneous squamous cell carcinoma cell line SCL-1. J Cellular Molecular Medi. 2009 Sep;13(9a):2888–98. doi: 10.1111/j.1582-4934.2008.00397.x."
